symbol,close,delivery_pct,volume,turnover,Score,Label
SJS,1815.0,46.46,59772,108486180.0,0,⚪ Neutral
SENCO,315.75,34.41,337908,106694451.0,0,⚪ Neutral
NEPHROPLUS,613.95,40.32,173297,106395693.15,0,⚪ Neutral
GAEL,145.04,48.73,727788,105558371.52,0,⚪ Neutral
DBL,432.65,32.21,242876,105080301.39999999,0,⚪ Neutral
CGCL,167.99,37.89,624097,104842055.03,0,⚪ Neutral
MSPL,31.9,45.03,3269543,104298421.69999999,0,⚪ Neutral
JISLJALEQS,36.0,48.67,2859099,102927564.0,0,⚪ Neutral
LUMAXIND,6065.5,34.81,16935,102719242.5,0,⚪ Neutral
THYROCARE,398.25,25.46,255619,101800266.75,0,⚪ Neutral
BALAJITELE,109.7,32.16,925614,101539855.8,0,⚪ Neutral
MOSMALL250,16.17,29.71,6259784,101220707.28000002,0,🔴 Flagged (Unsafe)
RUBICON,784.5,38.54,128214,100583883.0,0,⚪ Neutral
APLLTD,730.6,34.59,137610,100537866.0,0,⚪ Neutral
HERITGFOOD,325.1,47.62,309084,100483208.4,0,⚪ Neutral
RAMCOCEM,1146.0,44.14,87112,99830352.0,0,⚪ Neutral
GENESYS,311.5,43.34,318298,99149827.0,0,⚪ Neutral
AVANTEL,146.78,35.43,670476,98412467.28,0,⚪ Neutral
BANCOINDIA,628.0,36.41,156103,98032684.0,0,⚪ Neutral
PATELENG,27.9,38.04,3474240,96931296.0,0,⚪ Neutral
MAPMYINDIA,1045.0,38.59,92204,96353180.0,0,⚪ Neutral
PURVA,207.5,50.0,458521,95143107.5,0,⚪ Neutral
HCG,574.0,43.49,163714,93971836.0,0,⚪ Neutral
ABFRL,68.39,41.87,1372447,93861650.33,0,⚪ Neutral
ZFCVINDIA,15608.0,45.34,5988,93460704.0,0,⚪ Neutral
IDEAFORGE,425.05,43.53,215370,91543018.5,0,⚪ Neutral
ROSSTECH,727.0,41.6,125710,91391170.0,0,⚪ Neutral
ORIENTTECH,305.0,26.79,299368,91307240.0,0,⚪ Neutral
INTERARCH,1905.0,44.3,47609,90695145.0,0,⚪ Neutral
SHRIPISTON,3142.8,36.52,28742,90330357.60000001,0,⚪ Neutral
DEEPAKFERT,990.0,42.52,90902,89992980.0,0,⚪ Neutral
ATGL,514.9,42.41,174554,89877854.6,0,⚪ Neutral
AVL,490.5,47.09,182234,89385777.0,0,⚪ Neutral
PSB,26.25,39.01,3395417,89129696.25,0,⚪ Neutral
EPACK,251.3,36.05,354065,88976534.5,0,⚪ Neutral
JUSTDIAL,578.0,46.86,153482,88712596.0,0,⚪ Neutral
BHARATWIRE,177.51,47.8,480070,85217225.7,0,⚪ Neutral
HONASA,308.0,43.55,275347,84806876.0,0,⚪ Neutral
TRUALT,402.2,25.24,206129,82905083.8,0,⚪ Neutral
BRIGADE,717.0,45.38,115524,82830708.0,0,⚪ Neutral
SOBHA,1439.0,45.03,57359,82539601.0,0,⚪ Neutral
KPEL,290.0,27.84,283744,82285760.0,0,⚪ Neutral
FINEORG,4708.0,34.9,17272,81316576.0,0,⚪ Neutral
ATUL,6553.5,32.36,12287,80522854.5,0,⚪ Neutral
RTNINDIA,30.29,44.32,2658322,80520573.38,0,⚪ Neutral
DYCL,285.85,35.97,281525,80473921.25,0,⚪ Neutral
LEMERITE,459.5,36.45,174103,80000328.5,0,⚪ Neutral
JYOTICNC,838.95,27.54,95110,79792534.5,0,⚪ Neutral
GALLANTT,585.0,37.83,135851,79472835.0,0,⚪ Neutral
GARUDA,179.1,30.53,443718,79469893.8,0,⚪ Neutral
EQUITASBNK,66.0,45.96,1192218,78686388.0,0,⚪ Neutral
PICCADIL,583.0,47.05,134675,78515525.0,0,⚪ Neutral
SANGHVIMOV,266.5,35.13,291898,77790817.0,0,⚪ Neutral
AIAENG,3909.9,45.35,19875,77709262.5,0,⚪ Neutral
EIEL,160.26,39.11,484815,77696451.89999999,0,⚪ Neutral
ROLEXRINGS,137.02,46.89,566707,77650193.14,0,⚪ Neutral
AHLUCONT,755.0,48.44,102816,77626080.0,0,⚪ Neutral
BATAINDIA,795.0,41.56,97306,77358270.0,0,⚪ Neutral
KRBL,347.0,49.02,222836,77324092.0,0,⚪ Neutral
GODREJIND,1025.5,35.41,75153,77069401.5,0,⚪ Neutral
SDBL,80.98,34.41,951540,77055709.2,0,⚪ Neutral
PDMJEPAPER,84.46,26.08,910914,76935796.44,0,⚪ Neutral
MASTEK,1585.0,39.2,48473,76829705.0,0,⚪ Neutral
EIHOTEL,320.0,39.4,235482,75354240.0,0,⚪ Neutral
MBEL,298.2,49.04,250045,74563419.0,0,⚪ Neutral
SUNCLAY,1417.7,48.14,52445,74351276.5,0,⚪ Neutral
DHAMPURSUG,120.0,36.27,616445,73973400.0,0,⚪ Neutral
ACI,593.0,35.07,124686,73938798.0,0,⚪ Neutral
POWERMECH,2111.0,33.29,34988,73859668.0,0,⚪ Neutral
IMFA,1275.0,44.73,57843,73749825.0,0,⚪ Neutral
HIKAL,203.0,37.44,354380,71939140.0,0,⚪ Neutral
LLOYDSENGG,49.16,40.16,1450299,71296698.83999999,0,⚪ Neutral
ALOKINDS,14.45,38.5,4882464,70551604.8,0,🔴 Flagged (Unsafe)
MMTC,61.2,42.89,1144187,70024244.4,0,⚪ Neutral
HEMIPROP,141.74,32.63,493526,69952375.24000001,0,⚪ Neutral
JAYBARMARU,108.7,34.25,642628,69853663.60000001,0,⚪ Neutral
SALZERELEC,660.9,33.23,104868,69307261.2,0,⚪ Neutral
VAIBHAVGBL,231.13,43.87,299653,69258797.89,0,⚪ Neutral
KALAMANDIR,114.75,48.25,601827,69059648.25,0,⚪ Neutral
KSHINTL,370.45,44.75,185518,68725143.1,0,⚪ Neutral
63MOONS,603.8,47.58,111308,67207770.39999999,0,⚪ Neutral
ITI,273.0,25.21,245016,66889368.0,0,⚪ Neutral
SANDHAR,498.3,44.61,133238,66392495.4,0,⚪ Neutral
DEVYANI,128.98,38.72,510547,65850352.059999995,0,⚪ Neutral
ICIL,270.0,47.54,243335,65700450.0,0,⚪ Neutral
PNCINFRA,213.49,43.96,305698,65263466.02,0,⚪ Neutral
FEDFINA,135.2,48.46,475408,64275161.599999994,0,⚪ Neutral
EMSLIMITED,292.05,33.06,219806,64194342.300000004,0,⚪ Neutral
FISCHER,38.4,34.41,1665087,63939340.8,0,⚪ Neutral
RCF,127.6,40.86,500948,63920964.8,0,⚪ Neutral
UBL,1597.0,40.92,39908,63733076.0,0,⚪ Neutral
ARSSBL,503.95,41.39,126186,63591434.699999996,0,⚪ Neutral
RACLGEAR,1430.0,28.33,44287,63330410.0,0,⚪ Neutral
ANTHEM,705.0,46.32,89829,63329445.0,0,⚪ Neutral
FACT,738.0,42.57,85757,63288666.0,0,⚪ Neutral
INDIACEM,424.95,44.29,147608,62726019.6,0,⚪ Neutral
RALLIS,275.2,43.39,227898,62717529.599999994,0,⚪ Neutral
SUDEEPPHRM,658.0,27.8,94153,61952674.0,0,⚪ Neutral
ALIVUS,919.0,42.33,66780,61370820.0,0,⚪ Neutral
3MINDIA,36340.0,39.26,1681,61087540.0,0,⚪ Neutral
WESTLIFE,496.55,39.35,122506,60830354.300000004,0,⚪ Neutral
AMAGI,391.25,43.68,152888,59817430.0,0,⚪ Neutral
POKARNA,918.05,26.58,65145,59806367.25,0,⚪ Neutral
SIGACHI,20.16,32.72,2919371,58854519.36,0,⚪ Neutral
BAJAJHCARE,335.0,38.69,175628,58835380.0,0,⚪ Neutral
GLOBUSSPR,898.05,44.84,64884,58269076.199999996,0,⚪ Neutral
KERNEX,1082.0,38.84,53847,58262454.0,0,⚪ Neutral
SILVERTUC,1430.0,36.88,39706,56779580.0,0,⚪ Neutral
DOMS,2350.0,36.64,23690,55671500.0,0,⚪ Neutral
CARERATING,1620.0,45.0,34278,55530360.0,0,⚪ Neutral
HITECH,88.74,43.77,625203,55480514.22,0,⚪ Neutral
SAATVIKGL,367.8,35.41,150794,55462033.2,0,⚪ Neutral
KIRLPNU,1149.7,48.46,48224,55443132.800000004,0,⚪ Neutral
ABDL,488.8,38.51,111585,54542748.0,0,⚪ Neutral
TTML,41.77,36.97,1292449,53985594.730000004,0,⚪ Neutral
PITTIENG,914.95,34.72,58494,53519085.300000004,0,⚪ Neutral
ABLBL,103.0,48.07,516705,53220615.0,0,⚪ Neutral
SAKSOFT,145.35,45.94,363007,52763067.449999996,0,⚪ Neutral
CYIENTDLM,311.0,47.82,169628,52754308.0,0,⚪ Neutral
KIRLOSBROS,1585.0,36.58,33230,52669550.0,0,⚪ Neutral
GSFC,171.55,45.47,303286,52028713.300000004,0,⚪ Neutral
CIGNITITEC,1186.0,35.12,43792,51937312.0,0,⚪ Neutral
SHANKARA,114.4,33.76,452633,51781215.2,0,⚪ Neutral
SUNTECK,413.1,46.99,124636,51487131.6,0,⚪ Neutral
AEQUS,142.1,43.65,362127,51458246.699999996,0,⚪ Neutral
TEMBO,538.0,44.95,95613,51439794.0,0,⚪ Neutral
ELECON,420.85,35.09,120546,50731784.1,0,⚪ Neutral
INDIGOPNTS,945.0,35.85,53108,50187060.0,0,⚪ Neutral
ATLANTAELE,885.4,28.24,56414,49948955.6,0,⚪ Neutral
GMBREW,1006.0,47.69,49612,49909672.0,0,⚪ Neutral
OSIAHYPER,9.08,33.33,5472897,49693904.76,0,🔴 Flagged (Unsafe)
LIQUID,1000.0,38.71,49638,49638000.0,0,⚪ Neutral
MAHLOG,406.0,48.31,122209,49616854.0,0,⚪ Neutral
NELCO,626.5,32.27,78593,49238514.5,0,⚪ Neutral
BHARATSE,194.0,31.56,253174,49115756.0,0,⚪ Neutral
SURAJEST,221.65,48.22,220745,48928129.25,0,⚪ Neutral
ADVAIT,1728.0,42.23,28160,48660480.0,0,⚪ Neutral
MPSLTD,1501.0,46.55,32418,48659418.0,0,⚪ Neutral
UTLSOLAR,191.9,45.39,252710,48495049.0,0,⚪ Neutral
TIPSMUSIC,539.65,44.29,89786,48453014.9,0,⚪ Neutral
VIMTALABS,463.0,29.98,103881,48096903.0,0,⚪ Neutral
SKIPPER,371.5,41.59,128938,47900467.0,0,⚪ Neutral
BALAMINES,1090.0,49.61,43637,47564330.0,0,⚪ Neutral
SAKAR,515.0,40.69,91836,47295540.0,0,⚪ Neutral
RAMCOSYS,465.9,44.41,100648,46891903.199999996,0,⚪ Neutral
JKLAKSHMI,726.6,45.24,64249,46683323.4,0,⚪ Neutral
DAMCAPITAL,151.5,46.39,306511,46436416.5,0,⚪ Neutral
GPTINFRA,124.0,28.33,370948,45997552.0,0,⚪ Neutral
JARO,441.5,25.06,104057,45941165.5,0,⚪ Neutral
HIMATSEIDE,99.5,47.71,455603,45332498.5,0,⚪ Neutral
PACEDIGITK,179.0,35.27,252925,45273575.0,0,⚪ Neutral
GENCON,46.85,37.35,963896,45158527.6,0,⚪ Neutral
TBZ,149.58,45.07,301557,45106896.06,0,⚪ Neutral
GNFC,457.45,44.68,96964,44356181.8,0,⚪ Neutral
LGBBROSLTD,1920.0,45.3,22920,44006400.0,0,⚪ Neutral
AWFIS,298.0,37.22,146901,43776498.0,0,⚪ Neutral
INDIAGLYCO,921.5,32.48,47498,43769407.0,0,⚪ Neutral
ITETF,32.16,48.89,1349571,43402203.35999999,0,⚪ Neutral
INDOFARM,138.0,47.66,314336,43378368.0,0,⚪ Neutral
NFL,77.3,41.75,560613,43335384.9,0,⚪ Neutral
CHEMPLASTS,253.1,47.86,171166,43322114.6,0,⚪ Neutral
THOMASCOOK,105.05,46.46,410374,43109788.699999996,0,⚪ Neutral
BOMDYEING,114.99,37.31,374875,43106876.25,0,⚪ Neutral
CAPLIPOINT,1726.0,49.16,24774,42759924.0,0,⚪ Neutral
SPANDANA,259.9,41.75,162929,42345247.099999994,0,⚪ Neutral
KELLTONTEC,19.86,47.46,2128926,42280470.36,0,🔴 Flagged (Unsafe)
SUPRAJIT,440.0,41.67,95749,42129560.0,0,⚪ Neutral
ELECTCAST,69.89,48.64,600775,41988164.75,0,⚪ Neutral
KROSS,198.0,34.87,210156,41610888.0,0,⚪ Neutral
PRAKASH,135.1,45.36,307516,41545411.6,0,⚪ Neutral
INDOTECH,1579.0,26.43,25828,40782412.0,0,⚪ Neutral
MTNL,30.29,44.43,1346030,40771248.699999996,0,⚪ Neutral
MUKANDLTD,133.05,34.1,305750,40680037.5,0,⚪ Neutral
JTLIND,63.6,36.87,615957,39174865.2,0,⚪ Neutral
MANINFRA,107.31,43.97,361791,38823792.21,0,⚪ Neutral
MACPOWER,990.0,43.23,38742,38354580.0,0,⚪ Neutral
ARIHANTCAP,80.55,25.72,474000,38180700.0,0,⚪ Neutral
NIITMTS,340.0,44.54,111397,37874980.0,0,⚪ Neutral
LINCOLN,630.0,43.82,60064,37840320.0,0,⚪ Neutral
UDS,158.26,43.24,238705,37777453.3,0,⚪ Neutral
JNKINDIA,243.0,49.36,155278,37732554.0,0,⚪ Neutral
IOLCP,74.19,49.97,506406,37570261.14,0,⚪ Neutral
GKENERGY,113.9,37.97,323158,36807696.2,0,⚪ Neutral
PGIL,1551.0,48.16,23177,35947527.0,0,⚪ Neutral
DAVANGERE,4.12,34.4,8709964,35885051.68,0,🔴 Flagged (Unsafe)
CAMPUS,260.95,37.45,136495,35618370.25,0,⚪ Neutral
SPARC,128.1,33.44,277895,35598349.5,0,⚪ Neutral
MARINE,191.65,41.25,184347,35330102.550000004,0,⚪ Neutral
UTTAMSUGAR,195.96,44.76,179996,35272016.160000004,0,⚪ Neutral
ARMANFIN,1586.0,48.14,22165,35153690.0,0,⚪ Neutral
DIVGIITTS,758.45,36.34,46231,35063901.95,0,⚪ Neutral
PNGJL,544.2,46.03,64139,34904443.800000004,0,⚪ Neutral
RIIL,705.25,36.11,49408,34844992.0,0,⚪ Neutral
SUVEN,147.87,41.25,233679,34554113.730000004,0,⚪ Neutral
UNIVCABLES,683.55,48.44,50449,34484413.949999996,0,⚪ Neutral
SILVER360,253.02,32.37,135845,34371501.9,0,⚪ Neutral
PFIZER,5085.0,46.53,6740,34272900.0,0,⚪ Neutral
KINGFA,4335.0,26.33,7897,34233495.0,0,⚪ Neutral
CRIZAC,230.2,42.9,145508,33495941.599999998,0,⚪ Neutral
VARROC,553.0,49.87,60368,33383504.0,0,⚪ Neutral
GTPL,56.0,26.17,594566,33295696.0,0,⚪ Neutral
JAICORPLTD,112.13,33.6,295890,33178145.7,0,⚪ Neutral
DALMIASUG,296.0,36.01,111558,33021168.0,0,⚪ Neutral
DENTA,255.0,28.74,127671,32556105.0,0,⚪ Neutral
PROSTARM,150.9,49.95,215422,32507179.8,0,⚪ Neutral
PRINCEPIPE,250.0,37.32,129220,32305000.0,0,⚪ Neutral
BSLGOLDETF,139.08,46.82,228697,31807178.76,0,⚪ Neutral
NEXT50IETF,74.25,47.99,427076,31710393.0,0,⚪ Neutral
NIBE,1020.2,42.52,30892,31516018.400000002,0,⚪ Neutral
SERVOTECH,75.29,39.29,417981,31469789.490000002,0,⚪ Neutral
MSTCLTD,452.0,41.23,68767,31082684.0,0,⚪ Neutral
BHARATRAS,1538.1,42.1,20132,30965029.2,0,⚪ Neutral
SOLARA,460.1,45.96,67261,30946786.1,0,⚪ Neutral
RATNAMANI,2368.3,36.68,13055,30918156.500000004,0,⚪ Neutral
RUDRA,21.4,31.21,1444001,30901621.4,0,⚪ Neutral
CARYSIL,917.0,49.14,33304,30539768.0,0,⚪ Neutral
UNIMECH,905.0,38.7,33287,30124735.0,0,⚪ Neutral
DWARKESH,36.57,41.78,821577,30045070.89,0,⚪ Neutral
SOLEX,885.0,43.32,33857,29963445.0,0,⚪ Neutral
DCW,48.59,40.25,614893,29877650.87,0,⚪ Neutral
WSTCSTPAPR,418.0,44.25,71401,29845618.0,0,⚪ Neutral
ASHIANA,324.6,47.94,91292,29633383.200000003,0,⚪ Neutral
VPRPL,45.08,39.42,649990,29301549.2,0,⚪ Neutral
VENKEYS,1352.0,48.51,21609,29215368.0,0,⚪ Neutral
PRECAM,137.55,31.14,209547,28823189.85,0,⚪ Neutral
HUHTAMAKI,178.7,47.53,160616,28702079.2,0,⚪ Neutral
HIRECT,1400.0,36.69,20474,28663600.0,0,⚪ Neutral
STYL,242.9,35.9,116249,28236882.1,0,⚪ Neutral
HLEGLAS,319.1,41.39,88401,28208759.1,0,⚪ Neutral
ZUARI,223.0,48.58,126467,28202141.0,0,⚪ Neutral
BLUEDART,5630.5,41.46,5002,28163761.0,0,⚪ Neutral
MAMATA,432.6,37.31,65049,28140197.400000002,0,⚪ Neutral
QUICKHEAL,165.2,44.94,169251,27960265.2,0,⚪ Neutral
ADVENZYMES,301.2,44.98,92193,27768531.599999998,0,⚪ Neutral
HPL,346.45,30.77,79877,27673386.65,0,⚪ Neutral
NACLIND,135.0,46.78,203637,27490995.0,0,⚪ Neutral
GREENPLY,223.45,37.94,122518,27376647.099999998,0,⚪ Neutral
KANSAINER,200.21,42.46,136661,27360898.810000002,0,⚪ Neutral
VGUARD,315.7,41.18,86625,27347512.5,0,⚪ Neutral
MASTERTR,89.0,36.42,306837,27308493.0,0,⚪ Neutral
GEMAROMA,198.0,43.97,137679,27260442.0,0,⚪ Neutral
SOTL,373.1,38.25,72912,27203467.200000003,0,⚪ Neutral
BUILDPRO,999.9,41.52,27186,27183281.4,0,⚪ Neutral
SOLARWORLD,198.0,43.75,135613,26851374.0,0,⚪ Neutral
SBCL,460.0,47.33,58359,26845140.0,0,⚪ Neutral
MAYURUNIQ,544.5,47.85,49284,26835138.0,0,⚪ Neutral
RAJRATAN,424.2,42.78,62557,26536679.4,0,⚪ Neutral
CEIGALL,286.0,46.86,91581,26192166.0,0,⚪ Neutral
ETHOSLTD,2427.9,39.53,10675,25917832.5,0,⚪ Neutral
INDNIPPON,831.0,39.93,31122,25862382.0,0,⚪ Neutral
MMFL,460.1,48.63,55367,25474356.700000003,0,⚪ Neutral
EKC,113.45,28.68,223715,25380466.75,0,⚪ Neutral
CHALET,822.7,49.77,30539,25124435.3,0,⚪ Neutral
BAJAJELEC,371.95,40.64,67526,25116295.7,0,⚪ Neutral
RAYMONDLSL,900.0,40.87,27856,25070400.0,0,⚪ Neutral
VADILALIND,4927.7,44.58,5081,25037643.7,0,⚪ Neutral
GANESHHOU,679.85,40.21,36787,25009641.95,0,⚪ Neutral
ARTEMISMED,236.0,43.07,105203,24827908.0,0,⚪ Neutral
ORISSAMINE,4204.0,48.74,5886,24744744.0,0,⚪ Neutral
RPSGVENT,686.75,48.51,35915,24664626.25,0,⚪ Neutral
ESTER,103.62,49.41,237934,24654721.080000002,0,⚪ Neutral
KECL,89.76,30.12,274388,24629066.880000003,0,⚪ Neutral
AVADHSUGAR,334.0,46.65,73176,24440784.0,0,⚪ Neutral
SAFARI,1850.0,43.16,13164,24353400.0,0,⚪ Neutral
SPMLINFRA,172.45,31.56,140490,24227500.5,0,⚪ Neutral
SHOPERSTOP,315.0,45.84,76225,24010875.0,0,⚪ Neutral
WAKEFIT,194.0,35.95,121929,23654226.0,0,⚪ Neutral
SHARDAMOTR,952.2,36.05,24535,23362227.0,0,⚪ Neutral
GULPOLY,155.0,44.53,148000,22940000.0,0,⚪ Neutral
PSUBNKIETF,99.95,40.78,227907,22779304.650000002,0,⚪ Neutral
ASTRAZEN,8896.0,37.54,2557,22747072.0,0,⚪ Neutral
LAXMIDENTL,189.0,32.07,119845,22650705.0,0,⚪ Neutral
SUBROS,802.0,45.29,27621,22152042.0,0,⚪ Neutral
ZOTA,1242.0,47.81,17791,22096422.0,0,⚪ Neutral
JSWHL,17245.0,43.71,1279,22056355.0,0,⚪ Neutral
TIRUMALCHM,193.5,43.79,113766,22013721.0,0,⚪ Neutral
CAPILLARY,510.0,33.41,42641,21746910.0,0,⚪ Neutral
PASUPTAC,53.7,32.84,400746,21520060.200000003,0,⚪ Neutral
ADFFOODS,201.01,46.53,105977,21302436.77,0,⚪ Neutral
PSUBANK,982.0,40.41,21359,20974538.0,0,⚪ Neutral
GOCOLORS,322.65,33.76,64940,20952891.0,0,⚪ Neutral
VASCONEQ,38.3,48.19,546577,20933899.099999998,0,⚪ Neutral
CANTABIL,268.4,45.96,77901,20908628.4,0,⚪ Neutral
GIPCL,144.01,43.9,144761,20847031.61,0,⚪ Neutral
WEWORK,516.0,49.72,40024,20652384.0,0,⚪ Neutral
ROTO,58.0,47.24,353856,20523648.0,0,⚪ Neutral
METROPOLIS,1890.3,39.44,10852,20513535.599999998,0,⚪ Neutral
SPIC,69.99,45.26,292488,20471235.119999997,0,⚪ Neutral
JPOLYINVST,1282.8,43.74,15946,20455528.8,0,⚪ Neutral
MEIL,239.9,46.54,84508,20273469.2,0,⚪ Neutral
MIDWESTLTD,1315.0,35.89,15374,20216810.0,0,⚪ Neutral
AUTOAXLES,2040.0,43.83,9825,20043000.0,0,⚪ Neutral
APTECHT,86.01,48.03,230255,19804232.55,0,⚪ Neutral
JGCHEM,360.9,40.94,54485,19663636.5,0,⚪ Neutral
FDC,363.0,42.78,52092,18909396.0,0,⚪ Neutral
MAITHANALL,1026.0,44.93,18180,18652680.0,0,⚪ Neutral
CORONA,1613.0,49.8,11498,18546274.0,0,⚪ Neutral
ADVANCE,125.4,41.72,147734,18525843.6,0,⚪ Neutral
SHIVALIK,291.65,40.79,63459,18507817.349999998,0,⚪ Neutral
PIXTRANS,1444.3,41.75,12601,18199624.3,0,⚪ Neutral
AHCL,109.15,37.71,166574,18181552.1,0,⚪ Neutral
SPAL,692.8,49.84,25949,17977467.2,0,⚪ Neutral
FILATFASH,0.22,48.88,81265783,17878472.26,0,🔴 Flagged (Unsafe)
GOPAL,302.95,29.85,58842,17826183.9,0,⚪ Neutral
ICEMAKE,806.5,40.65,21962,17712353.0,0,⚪ Neutral
SKMEGGPROD,168.8,45.4,102196,17250684.8,0,⚪ Neutral
VISHNU,509.9,47.75,33390,17025561.0,0,⚪ Neutral
PANACEABIO,335.15,45.42,50682,16986072.299999997,0,⚪ Neutral
HATHWAY,10.61,39.9,1577529,16737582.69,0,🔴 Flagged (Unsafe)
ADSL,120.46,30.94,138725,16710813.5,0,⚪ Neutral
SYNCOMF,12.85,40.83,1296818,16664111.299999999,0,🔴 Flagged (Unsafe)
SGFIN,387.5,47.5,41203,15966162.5,0,⚪ Neutral
CARRARO,529.75,47.05,30021,15903624.75,0,⚪ Neutral
HARIOMPIPE,371.05,40.53,41856,15530668.8,0,⚪ Neutral
ANDHRAPAP,69.0,43.66,224346,15479874.0,0,⚪ Neutral
PILANIINVS,4670.0,43.87,3301,15415670.0,0,⚪ Neutral
HNDFDS,488.0,48.04,31536,15389568.0,0,⚪ Neutral
RAJOOENG,62.99,48.63,244206,15382535.940000001,0,⚪ Neutral
RSYSTEMS,292.1,39.14,52411,15309253.100000001,0,⚪ Neutral
WSI,71.25,40.29,214496,15282840.0,0,⚪ Neutral
AONEGOLD,14.76,49.59,1027082,15159730.32,0,🔴 Flagged (Unsafe)
GANDHAR,139.99,40.8,104618,14645473.82,0,⚪ Neutral
NIITLTD,71.82,37.89,194879,13996209.78,0,⚪ Neutral
NUCLEUS,792.2,47.26,17599,13941927.8,0,⚪ Neutral
KSL,745.0,40.89,18421,13723645.0,0,⚪ Neutral
WEL,143.9,47.77,94023,13529909.700000001,0,⚪ Neutral
SHREEPUSHK,318.4,45.23,42186,13432022.399999999,0,⚪ Neutral
RELAXO,354.0,46.13,37766,13369164.0,0,⚪ Neutral
BCLIND,28.06,34.07,475801,13350976.059999999,0,⚪ Neutral
INDOSTAR,226.2,32.85,56415,12761073.0,0,⚪ Neutral
MOSILVER,254.0,43.27,49805,12650470.0,0,⚪ Neutral
FOSECOIND,4714.1,45.22,2656,12520649.600000001,0,⚪ Neutral
RISHABH,430.0,33.58,28823,12393890.0,0,⚪ Neutral
JINDWORLD,24.67,44.37,500243,12340994.81,0,⚪ Neutral
MIRCELECTR,28.1,47.34,431854,12135097.4,0,⚪ Neutral
MVGJL,156.8,48.67,76629,12015427.200000001,0,⚪ Neutral
SIYSIL,535.9,34.33,22195,11894300.5,0,⚪ Neutral
JLHL,1313.0,39.45,9006,11824878.0,0,⚪ Neutral
DODLA,1149.2,48.95,10275,11808030.0,0,⚪ Neutral
KDDL,2350.0,49.48,5024,11806400.0,0,⚪ Neutral
IKIO,142.21,42.75,82347,11710566.870000001,0,⚪ Neutral
5PAISA,321.75,35.28,36301,11679846.75,0,⚪ Neutral
AEROENTER,77.65,29.01,150365,11675842.25,0,⚪ Neutral
MATRIMONY,420.1,42.41,27411,11515361.100000001,0,⚪ Neutral
PNBGILTS,78.2,48.32,147112,11504158.4,0,⚪ Neutral
SUYOG,662.0,47.83,17319,11465178.0,0,⚪ Neutral
INNOVACAP,672.35,46.9,17010,11436673.5,0,⚪ Neutral
STEELCAS,231.64,44.87,49322,11424948.08,0,⚪ Neutral
RPGLIFE,1896.5,39.97,6014,11405551.0,0,⚪ Neutral
ASTEC,627.0,36.96,17910,11229570.0,0,⚪ Neutral
MEDICO,45.3,44.7,247163,11196483.899999999,0,⚪ Neutral
RELTD,146.75,42.96,74611,10949164.25,0,⚪ Neutral
KRONOX,117.0,32.84,93303,10916451.0,0,⚪ Neutral
MANCREDIT,168.0,47.03,64878,10899504.0,0,⚪ Neutral
URJA,9.29,42.34,1165508,10827569.319999998,0,🔴 Flagged (Unsafe)
DBCORP,228.5,32.63,47349,10819246.5,0,⚪ Neutral
TNPL,136.3,37.91,78961,10762384.3,0,⚪ Neutral
DPABHUSHAN,1217.9,48.57,8679,10570154.100000001,0,⚪ Neutral
TIRUPATIFL,36.75,45.37,284246,10446040.5,0,⚪ Neutral
MCLEODRUSS,41.25,47.38,253165,10443056.25,0,⚪ Neutral
IVALUE,226.31,45.85,46140,10441943.4,0,⚪ Neutral
NDRAUTO,769.9,45.89,13490,10385951.0,0,⚪ Neutral
MEDICAMEQ,306.65,47.43,33848,10379489.2,0,⚪ Neutral
THEMISMED,87.75,43.66,117932,10348533.0,0,⚪ Neutral
MINDTECK,212.9,46.15,47748,10165549.200000001,0,⚪ Neutral
SASKEN,1135.0,42.51,8940,10146900.0,0,⚪ Neutral
TPLPLASTEH,68.5,26.89,147299,10089981.5,0,⚪ Neutral
BPL,55.65,39.66,179613,9995463.45,0,⚪ Neutral
NDTV,82.5,26.46,117818,9719985.0,0,⚪ Neutral
KICL,5097.0,49.66,1889,9628233.0,0,⚪ Neutral
GOACARBON,365.8,48.09,25420,9298636.0,0,⚪ Neutral
DDEVPLSTIK,275.0,42.67,33642,9251550.0,0,⚪ Neutral
BAJEL,161.0,47.61,57250,9217250.0,0,⚪ Neutral
MUNJALAU,82.21,31.58,111930,9201765.299999999,0,⚪ Neutral
ZUARIIND,250.5,44.2,36062,9033531.0,0,⚪ Neutral
MOGOLD,156.75,41.8,56837,8909199.75,0,⚪ Neutral
PPL,205.0,46.36,41958,8601390.0,0,⚪ Neutral
LORDSCHLO,129.0,47.42,65863,8496327.0,0,⚪ Neutral
LANDMARK,420.0,49.19,20138,8457960.0,0,⚪ Neutral
ONMOBILE,51.23,40.71,164298,8416986.54,0,⚪ Neutral
DELPHIFX,13.4,33.51,617772,8278144.8,0,🔴 Flagged (Unsafe)
DIFFNKG,266.0,40.84,30136,8016176.0,0,⚪ Neutral
TVSSRICHAK,4099.0,39.99,1938,7943862.0,0,⚪ Neutral
RADHIKAJWE,66.14,46.91,119788,7922778.32,0,⚪ Neutral
DREAMFOLKS,82.6,39.54,94616,7815281.6,0,⚪ Neutral
MUKKA,22.8,41.25,342687,7813263.600000001,0,⚪ Neutral
DBOL,101.95,38.55,75919,7739942.05,0,⚪ Neutral
SPECTRUM,1400.0,45.23,5481,7673400.0,0,⚪ Neutral
SBIETFIT,337.41,44.75,22637,7637950.170000001,0,⚪ Neutral
