symbol,series,date,prev_close,open,high,low,LAST_PRICE,close,AVG_PRICE,volume,TURNOVER_LACS,NO_OF_TRADES,delivery_qty,delivery_pct
GRINDWELL,EQ,2026-02-05,1671.4,1669.0,1676.3,1646.0,1662.0,1668.8,1666.43,47766,795.99,7896,33018,69.12
GRINFRA,EQ,2026-02-05,1003.5,997.5,1015.6,975.45,994.1,988.8,989.17,36890,364.9,3955,26412,71.6
GRMOVER,EQ,2026-02-05,167.06,170.0,170.0,159.25,159.25,162.91,165.72,1129077,1871.08,5235,285506,25.29
GROBTEA,EQ,2026-02-05,957.0,956.0,968.0,937.0,953.0,961.25,960.19,62,0.6,30,41,66.13
GROWW,EQ,2026-02-05,168.84,168.01,171.35,165.5,171.0,170.09,168.12,19160476,32212.02,95623,6628606,34.6
GROWWCAPM,EQ,2026-02-05,10.17,9.91,10.3,9.91,10.0,9.99,10.04,276818,27.8,802,181713,65.64
GROWWCHEM,EQ,2026-02-05,28.44,28.53,29.18,28.18,28.4,28.59,28.4,52284,14.85,293,30152,57.67
GROWWDEFNC,EQ,2026-02-05,79.63,79.92,79.92,77.41,78.9,78.23,78.01,699172,545.42,4551,462931,66.21
GROWWEV,EQ,2026-02-05,30.64,30.92,30.99,30.26,30.6,30.87,30.62,231300,70.83,2070,133662,57.79
GROWWGOLD,EQ,2026-02-05,153.45,147.31,150.97,143.32,148.5,149.72,147.77,1397182,2064.62,15220,432769,30.97
GROWWLIQID,EQ,2026-02-05,107.72,107.74,107.74,107.73,107.74,107.73,107.74,81366,87.66,234,41348,50.82
GROWWLOVOL,EQ,2026-02-05,10.56,10.59,10.71,10.36,10.58,10.51,10.54,37038,3.9,158,31362,84.68
GROWWMC150,EQ,2026-02-05,219.04,216.05,221.84,216.05,219.0,219.46,220.19,2549,5.61,60,2185,85.72
GROWWMETAL,EQ,2026-02-05,11.41,11.38,11.67,11.16,11.37,11.36,11.28,1007855,113.69,4108,631021,62.61
GROWWMOM50,EQ,2026-02-05,10.34,10.34,10.5,10.21,10.49,10.35,10.32,97589,10.07,592,58973,60.43
GROWWN200,EQ,2026-02-05,11.62,11.67,11.74,11.45,11.6,11.67,11.61,58906,6.84,455,42475,72.11
GROWWNET,EQ,2026-02-05,9.63,9.63,9.9,9.47,9.9,9.7,9.62,205265,19.76,708,120619,58.76
GROWWNIFTY,EQ,2026-02-05,10.34,10.34,10.42,10.27,10.32,10.29,10.32,310323,32.03,1759,182754,58.89
GROWWNXT50,EQ,2026-02-05,69.12,68.09,69.23,68.09,69.18,69.19,68.89,6332,4.36,168,2984,47.13
GROWWPOWER,EQ,2026-02-05,10.17,10.22,10.28,10.1,10.21,10.22,10.18,875716,89.11,1479,634924,72.5
GROWWRAIL,EQ,2026-02-05,33.82,34.1,34.1,33.36,33.57,33.49,33.51,484869,162.47,3068,332466,68.57
GROWWRLTY,EQ,2026-02-05,9.23,9.41,9.41,9.05,9.1,9.13,9.14,88549,8.09,550,65144,73.57
GROWWSC250,EQ,2026-02-05,9.28,9.32,9.32,9.16,9.24,9.2,9.2,240897,22.16,676,112145,46.55
GROWWSLVR,EQ,2026-02-05,270.78,249.76,249.76,228.7,242.0,242.59,239.56,2602444,6234.47,24133,517081,19.87
GRPLTD,EQ,2026-02-05,1802.3,1833.0,1833.0,1764.9,1780.0,1780.1,1785.32,1239,22.12,195,759,61.26
GRSE,EQ,2026-02-05,2522.4,2511.0,2519.0,2433.0,2439.0,2439.1,2455.6,624915,15345.4,36893,209672,33.55
